#numero_de_semestres_(ntime)
68
#numero_de_edades
6
#numero_de_tallas
35
#indices_anos_AcuPeru_cv_AcuChi__cv___fecha____SSB______cv_____Ychile____cv____Yperu____cv____nmfch___nmfpe___nmsrv__ychday___ypeday___ymph
1986	0	0.3	0	0.3	0	0	0.2	320.5	0.05	229.3	0.05	27	20	14	1.00	0.83	0.28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	3663	6375	17906	23646	50816	66558	103039	298323	918464	3239952	5213135	4391945	2263757	1233281	531604	189927	32276	1446	84	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	398	1704	3680	8169	16342	29336	48020	65554	60954	37567	16730	7261	5795	9449	9321	3132	317	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	502	4010	25221	69807	194578	442857	1006598	1759756	2480292	3321077	3110157	2656010	1530940	787732	434512	404881	290566	115828	18460	1681	146	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	476	2380	3398	1907	549	73	30	0	0	0	0
0	0	0	0	0	0	0	0	0	7069	17564	30724	43567	77056	133426	270442	552600	1385826	2800553	4662454	6606593	7892942	8318241	7391324	5555454	2883455	1281453	798765	471355	179662	36993	1614	365	14	92
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	1572	16698	190989	1324101	3333872	4290969	3900664	5092876	5860828	3371636	1346775	451987	128753	12679	1411	61	0	0	0
0	0	0	0	0	0	0	0	0	308	440	610	2010	7008	14284	18317	19284	17995	26504	52434	112961	236229	582066	1696553	2835897	1888115	838687	289382	78904	17659	2747	0	25	0	0
0	0	0	0	0	0	0	0	0	0	35	167	692	1639	3674	7831	10273	12792	14942	39275	68523	83993	131053	139828	112574	62319	26672	9291	1549	257	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1045	6622	31739	101998	345020	906212	1906690	2986718	4167357	5061679	5750851	5956054	5447515	4295762	2601234	1459924	709543	277164	103781	30034	3640	427	30	15	0	0
0	0	0	0	0	0	0	0	0	0	0	170	758	1725	2374	4765	9278	20324	45078	120275	249269	537936	1051882	1699010	2011673	1592422	1037009	426729	111989	16266	682	0	0	0	0
0	0	0	0	0	0	0	0	0	2179	23744	148362	464299	1146435	1930475	2721869	3436589	3736850	4273155	5379040	6472632	6271138	6008335	5002589	5015057	4802623	4344834	2468111	824358	144093	10717	317	0	0	0
0	0	0	0	0	0	0	0	0	0	14	11	11	104	171	335	1000	6072	14838	65048	194569	356465	415361	363943	308208	289666	181942	72608	21377	4894	478	0	0	0	0
0	0	0	0	0	0	0	0	0	245	4060	30596	135691	432871	988409	1494777	2202338	2455252	2792431	2943493	3078216	2991483	2817423	3070098	4217442	4946536	3659238	1687070	537110	101062	7597	269	0	16	0
0	0	0	0	0	0	0	0	0	0	273	712	3826	26102	58113	119770	186165	187088	155179	175878	285318	627097	1014819	1553278	1817110	1485954	970980	509538	196543	42253	2278	18	0	0	0
0	0	0	0	0	0	0	0	0	292	1873	19602	63323	210876	386753	744434	1240343	1811913	2282461	3086240	3825144	4081422	4133984	4824811	5683792	5199640	3159087	1452136	514707	93546	4117	22	22	0	0
0	0	0	0	0	0	0	0	0	0	153	8368	29452	66243	72399	107257	142188	217047	309769	436743	529235	634790	766905	924318	1055137	1160056	822370	397472	139618	23763	380	0	0	0	0
0	0	0	0	0	0	0	0	0	3129	12086	42931	98680	217152	473394	773826	1162010	1646578	2158355	2972326	3657298	4133302	3918222	3690787	3841069	3467012	2323144	1164628	398028	84915	19917	5628	145	0	0
0	0	0	0	0	0	0	0	0	430	18424	92502	249425	462925	560976	553015	628507	645096	652169	827120	1225405	1864738	2387677	2127369	1193158	514409	231705	96662	30130	4950	0	0	0	0	0
0	0	0	0	0	0	0	0	0	56	99	489	794	4046	9217	20336	37477	76818	105232	138636	140076	175245	215304	263597	215750	127016	62270	22035	5011	753	47	0	0	0	0
0	0	0	0	0	0	0	0	0	0	9	103	214	1176	2297	4171	9629	13511	38068	95433	117722	127241	201085	293240	353335	188529	71744	20582	5348	1711	11	0	0	0	0
0	0	0	0	0	0	0	0	0	4935	12253	40823	93875	182142	306532	506633	843268	1088412	1338892	1484770	1882427	2593865	2820014	2228507	1609566	933819	401954	143562	34257	3244	312	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	325	844	6549	24266	62748	148622	200773	272098	252642	186271	60387	22065	7661	3145	1149	126	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	131	1691	8596	37065	91723	221796	375655	660708	1127225	1891893	3156633	4801656	5567297	3808738	1540986	443357	101632	9097	76	5	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	176	1285	2733	9361	7740	16490	39325	129841	326553	653191	1135019	1697645	1988265	1815889	1931273	2431925	1912656	936129	214449	13755	434	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	24	47	103	2623	6363	19985	45041	100691	242976	503262	665107	556898	366467	244304	159067	74081	18103	1594	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	65	227	162	1183	4560	5633	5244	8543	38591	147748	334809	491195	500512	250396	64327	12063	256	20	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	485	1740	3538	2819	2624	5399	7380	12834	37977	167358	553222	1477955	2712018	2375790	843695	125460	8415	509	34	0	0	0	0	0
0	0	0	0	0	0	0	0	0	260	1771	6981	10108	31909	69076	157591	241541	375341	585703	1077125	2082800	3485541	4331512	3281652	1691332	1237771	748145	255864	37345	385	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	172	1250	2626	5706	14019	14380	29133	37578	62438	84423	124221	108629	62949	27792	12240	4967	954	157	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	80	261	2855	9187	28909	71207	224135	653852	1578920	2525787	3340545	3321055	2852545	2129035	1356656	597233	148458	25109	1312	135	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	669	3257	7794	18110	48800	128851	311998	503588	597621	585237	576399	518423	378575	255757	148327	52318	9259	602	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1043	3407	39568	169019	414490	639850	1169898	1868806	2832533	2767969	1748376	679342	126693	12462	860	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1043	3407	39568	169019	414490	639850	1169898	1868806	2832533	2767969	1748376	679342	126693	12462	860	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1446	1392	3060	5889	14502	35564	78682	190149	371184	574931	634297	340637	66763	7221	1104	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	593	2737	14847	35209	116106	287176	635486	1107231	1868050	2340980	2503784	2352060	2063836	1002936	253240	41667	8814	1830	1059	35	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	259	763	2936	4579	7869	17634	44540	80610	115486	130002	122488	111653	82585	53696	22300	7725	1394	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	35	2819	13527	60152	143131	278122	524728	1045754	1616570	2564838	2838174	2138014	999091	284083	49859	2423	120	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1113	6320	21523	48581	116285	215970	366660	639893	957193	1015627	695987	354342	146525	42271	7280	757	174	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1071	9456	93042	256231	615999	862879	1042721	1223088	1617866	2278273	2906055	2672283	1691634	926709	417159	145925	35157	6087	212	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	18	181	619	1526	3348	9979	13292	21368	26669	52108	65556	59846	43378	27230	11291	4101	1302	158	0	0	0	0	0	0	0	0	0
#captura_a_la_talla_CRUCERO
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.8	0.7	362.6	1228.0	2636.0	2365.3	2062.0	1506.6	421.1	418.9	273.8	443.6	721.3	1306.5	1122.6	551.2	183.8	114.1	34.0	5.4	0	0
0	0	0	0	0	0	0	0	57.7	1354.7	1031.7	2751.8	2545.4	4295.7	1583.8	2899.2	1931.4	2496.6	3206.5	2954.1	3116.9	2407.5	2701.0	1163.1	904.5	476.8	313.0	633.8	1506.9	1928.4	1863.9	668.2	170.7	32.3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	13.6	0	195.7	1609.8	4051.1	5477.3	3848.3	3832.4	4559.1	4697.7	3019.7	1506.1	890.6	584.8	335.1	156.3	95.6	136.6	286.7	433.6	509.4	728.2	974.9	867.3	321.9	95.8	21.8	0.6	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	9.0	13.2	82.1	170.3	795.7	1535.5	2769.5	3868.7	4302.4	4538.9	2853.7	1715.4	974.2	881.6	519.3	252.6	87.4	22.7	3.2	0	0.3	0
0	0	0	0	0	0	0	0	0	63.5	179.9	587.7	3575.5	3962.5	5464.6	3713.0	3195.0	1533.8	906.7	724.5	458.2	408.4	631.1	488.9	620.6	941.5	1213.0	753.8	623.8	149.5	23.4	0.2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.9	4.7	0	53.1	91.7	205.2	332.7	539.4	631.3	650.1	429.4	340.1	229.9	206.7	170.7	72.9	85.2	298.9	402.7	756.9	581.6	593.2	772.9	764.1	506.6	208.0	27.3	5.3	0.2	0	0
0	0	0	0	0	0	0	0	0	0	0	28.5	62.3	778.4	2022.0	1840.4	1259.0	1195.9	995.5	778.7	325.3	266.7	96.7	9.9	5.7	21.9	34.0	61.0	57.7	24.1	3.6	0	0	0	0
0	0	0	0	0	0	0	0	22.4	440.6	1833.6	2548.7	1243.2	501.5	484.4	813.5	705.0	585.0	668.1	750.8	1591.8	2593.5	3298.9	3171.0	2736.8	1629.7	960.5	303.9	39.7	3.7	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	47.7	299.9	739.3	1026.1	1600.5	1476.1	1766.9	2382.4	3777.4	3014.9	3698.8	3060.7	2453.5	1677.8	718.6	339.5	812.1	1116.0	666.8	382.8	193.4	98.5	37.4	13.7	5.5	2.3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	15.5	0	152.6	296.9	488	202.8	79.8	74.4	53.3	160.0	272.8	172.1	71.1	43.0	24.0	15.9	11.0	40.5	187.0	467.9	805.2	1402.8	1726.7	1024.8	299.2	78.0	5.4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4.4	14.1	29.7	16.9	12.2	44.7	35.6	25.9	23.9	96.9	242.5	214.8	127.7	166.7	167.7	170.2	230.1	589.8	1647.8	2102.4	2231.2	2274.5	1886.9	1095.0	300.1	62.5	7.0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2.6	39.1	74.8	21.6	49.5	74.1	176.1	156.1	93.9	76.9	37.3	38.6	43.1	50.7	57.4	79.7	157.3	256.9	362.3	492.5	883.3	1190.8	1262.6	1098.1	640.8	132.5	17.9	1.3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126.6	100.8	177.1	463.2	380.2	260.3	152.9	20.1	165.5	514.2	1391.9	2400.2	3127.5	7146.4	8458.2	7410.1	4685.5	1820.2	1185.6	1519.1	1362.7	1259.7	2062.4	2213.3	1194.5	409.2	144.1	27.9	4.6	2.6	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1419.6	4124.2	5401.4	5030.2	5253.6	5337.8	2277.4	2499.5	2219.7	3157.9	4042.3	3719.9	2132.4	1003.4	708.5	488.5	1085.4	4036.7	4302.1	3643.4	1912.4	779.6	769.3	538.1	320.6	108.0	30.9	7.6	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	23.7	717.7	1364.1	817.1	677.2	543.2	870.4	2057.3	7731.3	18671.1	17903.2	7601.8	1948.8	1040.1	905.6	645.9	882.5	953.3	1680.5	1675.5	754.0	295.6	69.5	7.8	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	13.9	139.1	679.5	961.8	1137.2	651.3	512.4	629.8	738.5	736.7	421.2	614.1	353.3	425.3	339.3	577.7	512.3	886.7	988.7	653.4	251.1	146.0	95.0	1.3	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1123.4	1811.2	2584	3221.5	8234.9	17384	28785.1	20802.2	16678.1	13720.6	11673.2	9581.9	7901.9	6344.1	5267.0	4356.9	3259.7	2851.7	1819.6	1663.3	1330.5	593.8	241.5	175.0	135.7	54.7	7.0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	121.5	2305.0	16410.9	11988.5	4819.0	3198.9	4735.4	4614.0	6482.8	6119.5	5258.2	2340.6	2163.1	2691.6	2845.1	2580.7	2337.8	1604.3	1100.3	887.6	654.0	281.7	133.3	28.1	3.9	0.2	0.1	0	0	0	0	0	0	0
#pesos_medios_a_la_talla
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
0.09	0.17	0.27	0.41	0.59	0.81	1.08	1.41	1.8	2.25	2.78	3.38	4.05	4.82	5.68	6.63	7.68	8.85	10.12	11.51	13.02	14.66	16.44	18.35	20.4	22.61	24.97	27.48	30.17	33.02	36.04	39.25	42.64	46.23	50.01
